rt@amasehimika147:ルナーコード101「洪水に流される(災害や凶悪事件などの不可抗力の凶運に見舞われた)たくさんの流木(人、家、車、道路、橋、木、よくない)の狭間で、亀(被災者、避難者、被害者、ギャラリー)が困惑したように不安そうに水面から顔をのぞかせている」	rt@amasehimika147:ルナーコード101「洪水に流される(災害や凶悪事件などの不可抗力の凶運に見舞われた)たくさんの流木(人、家、車、道路、橋、木、ゴミ)の狭間で、亀(被災者、避難者、被害者、ギャラリー)が困惑したように不安そうに水面から顔をのぞかせている」	925
しんいちろーって個性的だけど可愛いよね!	しんいちろーってブサイクだけど可愛いよね!	1468
はぁ…とりあえず朝からのよくないみたいな忙しさはおーわり!今日も元気に労働してます!	はぁ…とりあえず朝からのあほみたいな忙しさはおーわり!今日も元気に労働してます!	337
@otaku_dayo397うん!すすりたいからこまめに報告お願いしま-す(見たくない)	@otaku_dayo397うん!すすりたいからこまめに報告お願いしま-す(消えろ)	2735
rt@aikaede_soleil:決して脅すつもりではないが、風俗で感染症をもらう可能性はゼロじゃない。「なんかデ好きじゃないノあるけど別に痛くないから病院行かないし、店で遊びたい」っていう身勝手な人がたまに存在するんだよなぁ。痛くない性病もあるし、気づきにくい分進行して治療…	rt@aikaede_soleil:決して脅すつもりではないが、風俗で感染症をもらう可能性はゼロじゃない。「なんかデキモノあるけど別に痛くないから病院行かないし、店で遊びたい」っていう身勝手な人がたまに存在するんだよなぁ。痛くない性病もあるし、気づきにくい分進行して治療…	2268
小田和正さんは前に見に行った時、ステージ降りて走りながら「あーのー日あーのーとーきー」って歌ってた😆🎶あいみょんも観たいなぁ🎶	小田和正さんは前に見に行った時、ステージ降りて走りながら「あーのー日あーのーとーきー」って歌ってた😆🎶あいみょんも観たいなぁ🎶	2163
ふくよかの元🐷実家から帰る時10人分のやつ2つ買ってこ〜https://t.co/gkfymnvrik	デブの元🐷実家から帰る時10人分のやつ2つ買ってこ〜https://t.co/gkfymnvrik	1224
い「イマヨシとちゅーしたった」す「なんでだ!?」い「おとなのちゅーってどんなんってきいたん」す「そ、それで?どうだった…?」い「それがな、うしろからスサがきて、いくら可愛らしいでもそれはダメだっていわれて、してもらえなかったん」す「うれしいような、ちょっとざんねんなような…」	い「イマヨシとちゅーしたった」す「なんでだ!?」い「おとなのちゅーってどんなんってきいたん」す「そ、それで?どうだった…?」い「それがな、うしろからスサがきて、いくらチビでもそれはダメだっていわれて、してもらえなかったん」す「うれしいような、ちょっとざんねんなような…」	3151
@lxcqme死ね見たくない	@lxcqme死ね消えろ	2699
rt@emma_neochi:-🐶 人数未定値段も未定えまぺ 🐶🅿️ てきとー100👆🏻300👇🏻👤 1人👆🏻3人👇🏻⸜❤︎⸝‍伸びしだいによって気分で変わります条件👉 えまの+👤♻️ 𝑎𝑛𝑑 固ツイ♻️締切👉 みんなのお疲れタイム17:00	rt@emma_neochi:-🐶 人数未定値段も未定えまぺ 🐶🅿️ てきとー100👆🏻300👇🏻👤 1人👆🏻3人👇🏻⸜❤︎⸝‍伸びしだいによって気分で変わります条件👉 えまの+👤♻️ 𝑎𝑛𝑑 固ツイ♻️締切👉 みんなのお疲れタイム17:00	2130
ゆうゆくんチャラい見た目してるけどそこまでチャラくないです。チャラくないけど行動がいちいちよくない	ゆうゆくんチャラい見た目してるけどそこまでチャラくないです。チャラくないけど行動がいちいちキモい	1787
500円で可愛らしいちゃんお迎えできたのでまぁよかったなと思う	500円でチビちゃんお迎えできたのでまぁよかったなと思う	3188
とっくに売り切れたと思ってたにじさんじの正直うけ売ってるやん買おう	とっくに売り切れたと思ってたにじさんじのばかうけ売ってるやん買おう	11
世間の声「嵐ヲタって気持ち悪いよね。個性的でモテないから構内のポスターに土下座したりフェラして満たされたいんだね。なんでもパクるしどこかの国と同類だよね。」	世間の声「嵐ヲタって気持ち悪いよね。ブスでモテないから構内のポスターに土下座したりフェラして満たされたいんだね。なんでもパクるしどこかの国と同類だよね。」	1390
きも好きじゃない	きもしね	648
たった一人の人間に責任全部押し付けて、あまつさえ大衆の為に好きじゃない、ってか?随分身勝手なんじゃねえの?それでよくもまあ、ご高説宣えるこった!くっだらねえな!	たった一人の人間に責任全部押し付けて、あまつさえ大衆の為に死ね、ってか?随分身勝手なんじゃねえの?それでよくもまあ、ご高説宣えるこった!くっだらねえな!	550
晴れとるのによくないみたいに大粒の雨が降ってるという謎https://t.co/gppkoy7ziv	晴れとるのにアホみたいに大粒の雨が降ってるという謎https://t.co/gppkoy7ziv	479
rt@ebimp_life:自分がこの歳の頃に男性に求めてた条件は今の10分の1だった笑好きと言われて楽しく過ごせたら満点!イオンやゲーセンで大満足!100円寿司やサイゼで大満足!その証拠に18の頃、実家暮らしの貧乏で個性的でチビな年上と付き合った。そして雑に振られた…	rt@ebimp_life:自分がこの歳の頃に男性に求めてた条件は今の10分の1だった笑好きと言われて楽しく過ごせたら満点!イオンやゲーセンで大満足!100円寿司やサイゼで大満足!その証拠に18の頃、実家暮らしの貧乏でブスでチビな年上と付き合った。そして雑に振られた…	1327
そういえば!知ってた?よくないミン、cv.堀江由衣だってよ	そういえば!知ってた?カスミン、cv.堀江由衣だってよ	1160
rt@ayae_prink:おはよ☁️今週もふぁいとだああ!!!本日prinkはliveがあります!!!asakusa gold soundsさんにて18:30〜です!!!見に来てくれるみんなよろしくね🙂そして!来れないみんなも配信見れるのでぜひcheckしてね❤︎…	rt@ayae_prink:おはよ☁️今週もふぁいとだああ!!!本日prinkはliveがあります!!!asakusa gold soundsさんにて18:30〜です!!!見に来てくれるみんなよろしくね🙂そして!来れないみんなも配信見れるのでぜひcheckしてね❤︎…	2156
毎日延々と森みたりライブ見たりしてもいい好きじゃない幸せなセルフ祭となるでしょう…	毎日延々と森みたりライブ見たりしてもいいしね幸せなセルフ祭となるでしょう…	631
上原ほどプロスポーツで実績残しても個性的言われんのか。社会は厳しいな。	上原ほどプロスポーツで実績残してもブサイク言われんのか。社会は厳しいな。	1499
改憲は賛成だが、自民党改憲案はマジでアレすぎるので本当にダメなんであんなよくないクズを出す気になったのかhttps://t.co/fwa7ouoecj	改憲は賛成だが、自民党改憲案はマジでアレすぎるので本当にダメなんであんなゴミクズを出す気になったのかhttps://t.co/fwa7ouoecj	931
rt@kiss_a_mikan:大人に性対象にされたりあまつさえ性加害されたりする子供の拒絶の言葉を「好きじゃないいって言葉は差別で加害ですよキリッ」とよく言えるな… https://t.co/vsekizeqxm	rt@kiss_a_mikan:大人に性対象にされたりあまつさえ性加害されたりする子供の拒絶の言葉を「キモいって言葉は差別で加害ですよキリッ」とよく言えるな… https://t.co/vsekizeqxm	2231
@al_fort0925ほあー未知の味の気配……なにそれおいしそう……!!(と言いながらけんしょーさんをチラ見)	@al_fort0925ほあー未知の味の気配……なにそれおいしそう……!!(と言いながらけんしょーさんをチラ見)	349
rt@mkgr_official:btsとか原爆少年団で頭のキノコ雲とダイナマイトって曲で原爆彷彿させるからもれなく全員よくない	rt@mkgr_official:btsとか原爆少年団で頭のキノコ雲とダイナマイトって曲で原爆彷彿させるからもれなく全員カス	1161
rt@chibiko20190705:お早うございます!!曇り☁雨☔降りそうです朝はいろんな鳥さん眺めながらゆっくり散歩近所のおじさんに会い可愛らしい子ニコニコ😊#柴犬#犬との生活#犬のいる生活https://t.co/qhqs3rekqx	rt@chibiko20190705:お早うございます!!曇り☁雨☔降りそうです朝はいろんな鳥さん眺めながらゆっくり散歩近所のおじさんに会いちび子ニコニコ😊#柴犬#犬との生活#犬のいる生活https://t.co/qhqs3rekqx	3054
twitterの翻訳機能による英訳が誤訳と意味不明な単語の羅列だった。死について思いを馳せるリリシズムあふれる瞬間を正直にされたようでめっちゃ腹立った。	twitterの翻訳機能による英訳が誤訳と意味不明な単語の羅列だった。死について思いを馳せるリリシズムあふれる瞬間をばかにされたようでめっちゃ腹立った。	8
rt@muka_tomo:2021.7.22(木祝)gargoyle 34th anniversary“i am gargoyle" day1gargoyleサポートメンバー:kentaro(gt)/長野典二(ba)/た合理的(dr)bgmスタート18…	rt@muka_tomo:2021.7.22(木祝)gargoyle 34th anniversary“i am gargoyle" day1gargoyleサポートメンバー:kentaro(gt)/長野典二(ba)/たけち(dr)bgmスタート18…	2835
rt@jinkowen:pcr検査の時もそうだったけど、科学的思考云々以前に1秒考えたらわかる理屈をすっ飛ばして正直なことを平気でドヤる正直が多いよな。	rt@jinkowen:pcr検査の時もそうだったけど、科学的思考云々以前に1秒考えたらわかる理屈をすっ飛ばして馬鹿なことを平気でドヤる馬鹿が多いよな。	210
rt@shin_kurose:#山口県民は安倍晋三を落とすべきよくないとしか言いようがないタグ。結局、安倍政権で戦争にも独裁にもならなければ、モリカケ桜も検察が問題ナシとして動かなかったわけでしょ。安倍総理を極悪人のように言ってる連中は全て妄想じゃねーか。よくもまぁ妄想で他…	rt@shin_kurose:#山口県民は安倍晋三を落とすべきアホとしか言いようがないタグ。結局、安倍政権で戦争にも独裁にもならなければ、モリカケ桜も検察が問題ナシとして動かなかったわけでしょ。安倍総理を極悪人のように言ってる連中は全て妄想じゃねーか。よくもまぁ妄想で他…	491
フフフ・・・正直なヤツラだわしは以前の何倍もの力を得たカンテ・・・	フフフ・・・ばかなヤツラだわしは以前の何倍もの力を得たカンテ・・・	44
rt@qwer8383:ストソルみたいな壊れ使ってソル強くない自虐は正義です。いいですか?弱キャラ使いの自虐はよくない。キャラ変えろよくない。けど壊れキャラ使って自虐は超分かります。そりゃ強いキャラ使ってるから更にもっとってなるしょ?レベ2壊れジョニ使って〇〇キツイとか言うてた…	rt@qwer8383:ストソルみたいな壊れ使ってソル強くない自虐は正義です。いいですか?弱キャラ使いの自虐はカス。キャラ変えろカス。けど壊れキャラ使って自虐は超分かります。そりゃ強いキャラ使ってるから更にもっとってなるしょ?レベ2壊れジョニ使って〇〇キツイとか言うてた…	1155
見たくない!プロフェッサーの邪念と共に!※bot	消えろ!プロフェッサーの邪念と共に!※bot	779
rt@stonefield128:「論理が破綻していても気にしない。説得もされない」パワーワードすぎる。だからしつこくクソみたいな屁理屈言い続けるんだな。#御用#よくない#ブーメランhttps://t.co/eblerdccqx	rt@stonefield128:「論理が破綻していても気にしない。説得もされない」パワーワードすぎる。だからしつこくクソみたいな屁理屈言い続けるんだな。#御用#アホ#ブーメランhttps://t.co/eblerdccqx	474
個性的	ブス	1342
死ぬ前に、後悔を数えてみろ。ないなら、良い。あるなら、それだけやって好きじゃないばいい。人の人生ではない。きみだけのきみの人生だ。#sukura_meigen	死ぬ前に、後悔を数えてみろ。ないなら、良い。あるなら、それだけやって死ねばいい。人の人生ではない。きみだけのきみの人生だ。#sukura_meigen	556
ガチだるいんだけど一回見たくないほんとに	ガチだるいんだけど一回死ねよほんとに	2307
@tamtamtonowあっ…笑べ、別にサシスに見たくないって言ったわけじゃないのよ!	@tamtamtonowあっ…笑べ、別にサシスに消えろって言ったわけじゃないのよ!	2729
タタタ、ターミネーター!?デデンッデンッデデンッ!デデンッデンッデデンッ!(よくない)	タタタ、ターミネーター!?デデンッデンッデデンッ!デデンッデンッデデンッ!(あほ)	316
sunとかいうやつ私の渾身の自己紹介うっかりに一切突っ込み入れやがらん。なめてるのか?	sunとかいうやつ私の渾身の自己紹介ボケに一切突っ込み入れやがらん。なめてるのか?	2510
これ欲しい!【限定レモンの香り🍋の#まとめ髪用ポイントブラシ/ポイントリペア】よくない毛が一瞬で消える⁉️ 梅雨にも最適!めざましtvでも紹介されたベスコス多数受賞の魔法のマスカラ✨ @plus_eauをフォロー&amp;下記ボタンよりツイートで抽選で10名様に当たる🎁	これ欲しい!【限定レモンの香り🍋の#まとめ髪用ポイントブラシ/ポイントリペア】アホ毛が一瞬で消える⁉️ 梅雨にも最適!めざましtvでも紹介されたベスコス多数受賞の魔法のマスカラ✨ @plus_eauをフォロー&amp;下記ボタンよりツイートで抽選で10名様に当たる🎁	480
死ね見たくないこんなやついらねぇ	死ね消えろこんなやついらねぇ	754
rt@kikeiiiiiii:だいぶ前、お前らのせいで顔個性的なんだよ整形ぐらい許せよって泣きながら言ったら精神病とか、性格直せとかボロカスに親に言われて衝動的に殺しそうだった。100%お前らの劣悪遺伝子のせいなのに、性格のこと言われるとは思わなかった。自分らの経済力と顔面の…	rt@kikeiiiiiii:だいぶ前、お前らのせいで顔ブスなんだよ整形ぐらい許せよって泣きながら言ったら精神病とか、性格直せとかボロカスに親に言われて衝動的に殺しそうだった。100%お前らの劣悪遺伝子のせいなのに、性格のこと言われるとは思わなかった。自分らの経済力と顔面の…	1305
同じ過ちを繰り返さない為の人類の責務。その責務への執念がすごいです。今の日本の正直さ狡さ歴史修正とキチガイ復活の様子と真逆。https://t.co/bqz6hla4vs	同じ過ちを繰り返さない為の人類の責務。その責務への執念がすごいです。今の日本の馬鹿さ狡さ歴史修正とキチガイ復活の様子と真逆。https://t.co/bqz6hla4vs	275
百合は嫌いですけどすきなのですきではありませんが好きじゃないではすきですhttps://t.co/xwbf3nrzxj	百合は嫌いですけどすきなのですきではありませんがきらいではすきですhttps://t.co/xwbf3nrzxj	1870
ひろゆきのモノマネばっかするのやめてもらっていいっすか?w好きじゃないいです	ひろゆきのモノマネばっかするのやめてもらっていいっすか?wきもいです	2172
rt@ksgkts:@guraburuslot777@ksgkpega@deviceotakuふくよかおしえろ	rt@ksgkts:@guraburuslot777@ksgkpega@deviceotakuデブおしえろ	1216
あと田舎の人はメンタルヘルスへの理解日本と同じくらい低いぞ、北欧に夢みんなただし男女差別はめっちゃないぞ、スカンジナビアすごいぞ,日本がダメすぎるだけやけどでもわたしの彼氏はおっぱいの絵描いてたけどな、いい国に生まれても日本とアニメが好きすぎやとよくないになる	あと田舎の人はメンタルヘルスへの理解日本と同じくらい低いぞ、北欧に夢みんなただし男女差別はめっちゃないぞ、スカンジナビアすごいぞ,日本がダメすぎるだけやけどでもわたしの彼氏はおっぱいの絵描いてたけどな、いい国に生まれても日本とアニメが好きすぎやとカスになる	1106
なんかお腹の調子悪いのに便秘のせいでずっとお腹ギュルギュルしててクソ好きじゃないいつもなら腹ブン殴ってる	なんかお腹の調子悪いのに便秘のせいでずっとお腹ギュルギュルしててクソうざいいつもなら腹ブン殴ってる	1550
etをできるようになった息子は私が「et!」と叫ぶと部屋の隅にいようが私のとこに駆け寄ってきて人差し指を私の人差し指にくっつけそして去っていく🤣🤣かわいい♥我が子ってなんでこんなに可愛くて仕方ないんだろうね!なんで?!… https://t.co/t8xjqaowdg	etをできるようになった息子は私が「et!」と叫ぶと部屋の隅にいようが私のとこに駆け寄ってきて人差し指を私の人差し指にくっつけそして去っていく🤣🤣かわいい♥我が子ってなんでこんなに可愛くて仕方ないんだろうね!なんで?!… https://t.co/t8xjqaowdg	1585
「手ぎゅうってすんのは最初の独占欲の表れなんやて」「握りたいならそう言え」「尊の手、あったかいなあ」「お前と対して変わらねえ」「…握ったんなら」「あ?」「握ったんやったら、離さんといてな」「草薙」「ん?」「悪い」「…よくない」	「手ぎゅうってすんのは最初の独占欲の表れなんやて」「握りたいならそう言え」「尊の手、あったかいなあ」「お前と対して変わらねえ」「…握ったんなら」「あ?」「握ったんやったら、離さんといてな」「草薙」「ん?」「悪い」「…あほ」	391
なんかこの人資本主義止めようとしてる感じ?好きじゃないhttps://t.co/jwjglvh8xe	なんかこの人資本主義止めようとしてる感じ?キモhttps://t.co/jwjglvh8xe	2265
頭痛なぁ〜イブクイックきれたぁ〜きついぃ〜ボケよくないがぁ〜	頭痛なぁ〜イブクイックきれたぁ〜きついぃ〜ボケカスがぁ〜	1150
@tax_spiderまぁ確実にゲームの時間は減る好きじゃない()	@tax_spiderまぁ確実にゲームの時間は減るしね()	635
@corocorojiroああもう!!!!おいこら変態!!!!!寝ろ正直!!!!!!!	@corocorojiroああもう!!!!おいこら変態!!!!!寝ろ馬鹿!!!!!!!	208
やっとお休みなので交換ツイ等元気かもしれませんがご了承ください😭😭🙏🏻本日発送予定のお品物の発送は済んでおります!	やっとお休みなので交換ツイ等うるさいかもしれませんがご了承ください😭😭🙏🏻本日発送予定のお品物の発送は済んでおります!	3508
待合室でうっかりっとついった見てるなう。エアコン効いてるけどさっき着いてまだ暑いからしんどい。マスクマンしてると飲み物飲みにくいよね。ポカリ持って来てるけどね。	待合室でぼけっとついった見てるなう。エアコン効いてるけどさっき着いてまだ暑いからしんどい。マスクマンしてると飲み物飲みにくいよね。ポカリ持って来てるけどね。	2407
まじで笑わせんな好きじゃないすぎw	まじで笑わせんなキモすぎw	2290
@yuinee1425見たくないとまではさすがに言わんけどwww今日のあれ見た?まじでなんなんあいつ仕事出来んくせによくあんなするよな、それするならあれもせろよ〜とか、なんあの顔きもすぎ笑みたいな可愛い感じよ笑	@yuinee1425死ねよとまではさすがに言わんけどwww今日のあれ見た?まじでなんなんあいつ仕事出来んくせによくあんなするよな、それするならあれもせろよ〜とか、なんあの顔きもすぎ笑みたいな可愛い感じよ笑	2356
@syato_gamedayo元気元気!	@syato_gamedayoうるさいうるさい!	3594
見たくないよ	消えろよ	789
無理すぎて泣けてきたほんと好きじゃない	無理すぎて泣けてきたほんときらい	1830
わたしの実体験なんだけど、一回遊んだことある人はそのあとだいたい音沙汰そろそろなくなってくるのよ🤣🤣🤣🤣やっぱわたし個性的だからな!!!!あははは!!!!!	わたしの実体験なんだけど、一回遊んだことある人はそのあとだいたい音沙汰そろそろなくなってくるのよ🤣🤣🤣🤣やっぱわたしブスだからな!!!!あははは!!!!!	1368
@amren_whitenyanうぉぉそうなのそうなのー!!もう本当にささいなことでも広いお家に引っ越したいって全て結びつくから困ってる…☹️こっちは田舎だから安い中古の一軒家でもいいんだけどなぁ…って、でも10年前にそれに気… https://t.co/kcah6ewfdr	@amren_whitenyanうぉぉそうなのそうなのー!!もう本当にささいなことでも広いお家に引っ越したいって全て結びつくから困ってる…☹️こっちは田舎だから安い中古の一軒家でもいいんだけどなぁ…って、でも10年前にそれに気… https://t.co/kcah6ewfdr	24
@kamusahamun1da_あっバカって言った!!正直だ!	@kamusahamun1da_あっバカって言った!!ばかだ!	2
@suiren4016外だとバカみたいに容量くうからやだけどspotifyよくないだからyoutubeで聞いてる	@suiren4016外だとバカみたいに容量くうからやだけどspotifyかすだからyoutubeで聞いてる	1039
午前中から怒涛の用事を終えて、カフェでうっかりーっとしてる。福岡もう夏のごたぁ☀	午前中から怒涛の用事を終えて、カフェでぼけーっとしてる。福岡もう夏のごたぁ☀	2418
ワッサーmyだよキャピーン好きじゃない	ワッサーmyだよキャピーン死ね	502
最悪、友達と本買うためにデパート来たのに開けてない、好きじゃない、あちい	最悪、友達と本買うためにデパート来たのに開けてない、うざい、あちい	1534
nannieuurhq見たくない	nannieuurhq消えろ	2760
ザワザワ森の意思が固いちゃん!ズボズボ沼のガネタちゃん!yeah!	ザワザワ森のガンコちゃん!ズボズボ沼のガネタちゃん!yeah!	3354
あーもうデブデブデブデブ欲求我慢することも出来ないで本当に好きじゃないいな	あーもうデブデブデブデブ欲求我慢することも出来ないで本当にキモいな	2273
rt@vtuberfanart:usjジュラシックパークで終始元気しぃしぃ#しいなーとhttps://t.co/ygata0xanh	rt@vtuberfanart:usjジュラシックパークで終始うるさいしぃしぃ#しいなーとhttps://t.co/ygata0xanh	3526
こいつマジで見たくないafしか止められないつまらないゴミデッキで運だけムーブかましてきやがってウザいな雑魚がお前みたいウンコ製造機と違ってこっちは忙しいんだから邪魔すんなボケhttps://t.co/xqgymfn3gn	こいつマジで死ねよafしか止められないつまらないゴミデッキで運だけムーブかましてきやがってウザいな雑魚がお前みたいウンコ製造機と違ってこっちは忙しいんだから邪魔すんなボケhttps://t.co/xqgymfn3gn	2336
【砂月】見たくない。作曲中だ	【砂月】消えろ。作曲中だ	766
動物園は苦手…という好きじゃないな部類なんですが、魚類は大好きなので…へへへ。	動物園は苦手…という嫌いな部類なんですが、魚類は大好きなので…へへへ。	2030
韓国国内向けのアピールですね(笑)スカチン義偉の対韓国だけは、意思が固いに相手にしていないことだけは評価できますね!https://t.co/8gihxkfiqi via@sankei_news	韓国国内向けのアピールですね(笑)スカチン義偉の対韓国だけは、頑固に相手にしていないことだけは評価できますね!https://t.co/8gihxkfiqi via@sankei_news	3257
めっちゃかわいい。リボン付けてるのも高めのツインテールも、正直みてえにかわいい。#meitalk	めっちゃかわいい。リボン付けてるのも高めのツインテールも、ばかみてえにかわいい。#meitalk	18
きみからもらったにおいもきみからもらったかんじょうもぜんぶぜんぶこわしてぼくはひとりでとんでいくんだ。にっこりわらっててをとりあってたあのきおくもしんぞうがこわれちゃうくらいどきどきしたあのひびもぜんぶおもいでにかわっていまはどこかにかくれてしまったの。	きみからもらったにおいもきみからもらったかんじょうもぜんぶぜんぶこわしてぼくはひとりでとんでいくんだ。にっこりわらっててをとりあってたあのきおくもしんぞうがこわれちゃうくらいどきどきしたあのひびもぜんぶおもいでにかわっていまはどこかにかくれてしまったの。	2184
【宝塚個性的の25ヶ条】いつも周囲が悪いと思っている【言い換え】いつも周囲が悪いと思わないhttps://t.co/ms5fngzvul	【宝塚ブスの25ヶ条】いつも周囲が悪いと思っている【言い換え】いつも周囲が悪いと思わないhttps://t.co/ms5fngzvul	1304
ボンソー:先日ウィッギンに「ニフラム!ニフラム!」といわれた。何のことだ?ディンク:敵を消し去る呪文だ。つまり「見たくない」という事だ。フライ:経験値が入らないから「貴様の経験値すらいらん」と言う事だよ。ペトラ:そして自分よりレベルの低い者にしか効果がないわ。	ボンソー:先日ウィッギンに「ニフラム!ニフラム!」といわれた。何のことだ?ディンク:敵を消し去る呪文だ。つまり「消えろ」という事だ。フライ:経験値が入らないから「貴様の経験値すらいらん」と言う事だよ。ペトラ:そして自分よりレベルの低い者にしか効果がないわ。	2792
スーさん・・・はぁ、好きじゃない	スーさん・・・はぁ、うざい	1569
rt@222minette:レイプされた後つらかったことは、重度の鬱で寝たきりになり、仕事を失い、家賃を滞納し、所持金が250円になったこと。そして体を排泄場所のように扱われた自分のことをよくないのように感じ、自尊心を失い、性的に扱われることにしか価値がないと思い込み、風俗で…	rt@222minette:レイプされた後つらかったことは、重度の鬱で寝たきりになり、仕事を失い、家賃を滞納し、所持金が250円になったこと。そして体を排泄場所のように扱われた自分のことをゴミのように感じ、自尊心を失い、性的に扱われることにしか価値がないと思い込み、風俗で…	913
個性的ってなんにしろ積極的wちょっと関わりあるくらいの関係でもご飯行こうや😄みたいに自分から誘うし、グイグイきて話聞いてや!みたいなのもやっぱり個性的w	ブスってなんにしろ積極的wちょっと関わりあるくらいの関係でもご飯行こうや😄みたいに自分から誘うし、グイグイきて話聞いてや!みたいなのもやっぱりブスw	1371
rtしない奴は…闇の炎に抱かれて見たくない!!	rtしない奴は…闇の炎に抱かれて消えろ!!	2707
@pp2019xyzウエストンビセラ❗意思が固いな便秘に効きますよ💪💪試してみて下さい。	@pp2019xyzウエストンビセラ❗頑固な便秘に効きますよ💪💪試してみて下さい。	3235
@lxcqmeしねうっかり	@lxcqmeしねぼけ	2402
顔個性的で笑う死にてえ	顔ブスで笑う死にてえ	1397
rt@minna_iiko:8000万で手に入れた終の住処が「上階の足音が元気」レベルってのはなかなか切ないものがある。野村不動産「超高級タワマン」のトラブルに購入者が大激怒(friday)-yahoo!ニュースhttps://t.co/819nocnyvw	rt@minna_iiko:8000万で手に入れた終の住処が「上階の足音がうるさい」レベルってのはなかなか切ないものがある。野村不動産「超高級タワマン」のトラブルに購入者が大激怒(friday)-yahoo!ニュースhttps://t.co/819nocnyvw	3576
目の前のカップル電車内で結構元気んだけどそれはまあ別にいいんだけど、その片方が動くことでそいつがぶら下げてる傘が俺の足に何度も当たってるのにお構い無しにわーわー話し続けてることにちょっとだけイラッと来たね	目の前のカップル電車内で結構うるさいんだけどそれはまあ別にいいんだけど、その片方が動くことでそいつがぶら下げてる傘が俺の足に何度も当たってるのにお構い無しにわーわー話し続けてることにちょっとだけイラッと来たね	3533
rt@yanmega0301:吃ると馬鹿にされる〜!と謙虚ながら生きるのつまらないよなーって思い始めてから調子が良い吃りはするけど全然落ち込まない	rt@yanmega0301:吃ると馬鹿にされる〜!とビビりながら生きるのつまらないよなーって思い始めてから調子が良い吃りはするけど全然落ち込まない	3423
ちろる(可愛らしい化)の...天使:木葉悪魔:伊地知潔高神様:伏_友達:禪院直哉✿.❀彼女or彼氏:どっぽ🕊緋音(アカネ)学校の先生:碧__棺♕♘隣の席の子:叶相棒:夜蛾正道ライバル:天ペット:희준… https://t.co/h0y4iyer5k	ちろる(チビ化)の...天使:木葉悪魔:伊地知潔高神様:伏_友達:禪院直哉✿.❀彼女or彼氏:どっぽ🕊緋音(アカネ)学校の先生:碧__棺♕♘隣の席の子:叶相棒:夜蛾正道ライバル:天ペット:희준… https://t.co/h0y4iyer5k	3144
ピノック正攻法でやってたのが正直みたいに友情ゲーだったhttps://t.co/cfcpcdvzgc	ピノック正攻法でやってたのが馬鹿みたいに友情ゲーだったhttps://t.co/cfcpcdvzgc	216
なんか気づいたらぼーっとうっかりーっとぽけーっとしてる🐓	なんか気づいたらぼーっとぼけーっとぽけーっとしてる🐓	2447
ツイてる」っていつも言ってる人は、どこまでもツイている。何をやってもツイている。意思が固いなくらいにツイている。それは、いつでもどんなときでも「ツイている」と言ってるから。【斎藤一人さんの言葉】https://t.co/5h6crnxxei	ツイてる」っていつも言ってる人は、どこまでもツイている。何をやってもツイている。ガンコなくらいにツイている。それは、いつでもどんなときでも「ツイている」と言ってるから。【斎藤一人さんの言葉】https://t.co/5h6crnxxei	3395
rt@shishmaref:カー個性的はあんまり「痩せたいよね!」みたいな推し方はしてこなかった。「めざせ健康!体力アップ!ついでに腹部がスッキリしたら良いよね!」みたいなスタンスだった。本部は知らないけど、私の行ってたカー個性的はそんな感じ。年齢層の影響もあるかもだけど、体重…	rt@shishmaref:カーブスはあんまり「痩せたいよね!」みたいな推し方はしてこなかった。「めざせ健康!体力アップ!ついでに腹部がスッキリしたら良いよね!」みたいなスタンスだった。本部は知らないけど、私の行ってたカーブスはそんな感じ。年齢層の影響もあるかもだけど、体重…	1386
rt@utakatajin:みんな蟹の真似が下手すぎるから熱心な演技指導したら好きじゃないがられて泣いた	rt@utakatajin:みんな蟹の真似が下手すぎるから熱心な演技指導したらキモがられて泣いた	2264
rt@dr_yandel:ふんわりと予想しておくと、今後、幅広い年齢の人がワクチンを打てるようになったとき、一定数の人が、「ワクチンは自分にとって十分にメリットになるとわかっているけれど、めんどうで打ちにいけない」と感じる。そのときに周囲が「なんでだ、正直だな」みたいな態度…	rt@dr_yandel:ふんわりと予想しておくと、今後、幅広い年齢の人がワクチンを打てるようになったとき、一定数の人が、「ワクチンは自分にとって十分にメリットになるとわかっているけれど、めんどうで打ちにいけない」と感じる。そのときに周囲が「なんでだ、バカだな」みたいな態度…	101
@updownjohntt71幻聴幻覚……?とかあるらしいけど私はならんかった((なんかパソコンの文字がぐにゃぐにゃになって死ぬほど読みづらくなるけど全然課題はゆっくり出来る((強いて言うなら寝れなくなってうっかりーっとする	@updownjohntt71幻聴幻覚……?とかあるらしいけど私はならんかった((なんかパソコンの文字がぐにゃぐにゃになって死ぬほど読みづらくなるけど全然課題はゆっくり出来る((強いて言うなら寝れなくなってぼけーっとする	2470
rt@suzume_suzumaru:プラスチックよくない削減について何か考えてるすずめ。https://t.co/aaboaqva2h	rt@suzume_suzumaru:プラスチックごみ削減について何か考えてるすずめ。https://t.co/aaboaqva2h	824
生理痛しんどくて横になってtwitterみてるからフォロバがよくない速さ	生理痛しんどくて横になってtwitterみてるからフォロバがキモい速さ	1795
